review_id,review_text
P20nlM-iL3Q4oYJbY2mR_Q,立地が良く温泉があるので良いです。
57eeuzErqBq0HdVBUA1jKA,近くにコンビニや飲み屋もある対応も丁寧でした
XyXRhe8eAuTLs3-MAXC_bA,大浴場が男女交代制のためパートナーとの晩飯時間や朝食時間、起床時間を調整するのが少々面倒だったことくらいでしょうか。
pGPC3x2vLtav3Se9ECoW1w,まずは、フロントの方や朝食係の方など、笑顔や挨拶がしっかりされていて、気持ちよかったです。
bwm1a5hQDQl8MIy3FxLL3Q,チェックインをして、部屋に入ったら暖房が付いておらずとても寒かったです。
#NAME?,部屋が汚いエアコンがかなり不衛生で使用できない
MBl2CzNZbtHdu-D2XgBCMg,清掃が行き届いていて、快適に過ごせました。
6AsIhI75QuaYO40OVDY_6Q,受付の人の応対は親切でとてもよかったです！
2WQFHmNXgWuZPaFs7pp_fg,駅から近く部屋も比較的広い。
mdAynM5MSP8sG4zhGz4SzQ,５０５号室は朝方から隣の設備室から唸り雑音が発生し寝てられないくらいの騒音が発生した。
y8LgFPCNilr7lUntpnR_bg,部屋や施設は清潔で綺麗でした。
otC51uLbThC0KSEvXLvuNQ,部屋は、新しいホテル並みにきれいで、広くてとても清潔で、スタッフの方も親切でした。
hPNJ25GrZfK3uak3i9bHJw,夜遅い到着でしたが、丁寧に受付して下さいました。
HaYxB1XBNpN6YtxksC-oZA,とても広い施設で、部屋もロビーも綺麗で掃除も行き届いていてとても気持ちよく過ごす事が出来ました。
VliGb1hXG1qX4xKJzNjHzQ,フロントの人の対応も良く、フロント横にあるアメニティーが非常に充実している。
clsBRpuZE4nCeeW3zq4xcA,内装がリニューアルされていて綺麗なお部屋でした。
azqZDQmMm8pjLCle9sLRWQ,部屋は狭かったことと、築年数が古そうでしたが、綺麗な印象で居心地は良かったです。
C-BbDQGFoiWZBceaQ_kX0w,お湯の水量が安定せず苦労しましたが全般的に価格、清潔感ともに良かったです。
piw7FLU-jP4Z8gaeF72Qqg,フロントの方も非常に丁寧親切、大変満足でした。
uuyTy1cWEbLvm8IO-pPqfw,朝食の卵かけご飯が美味しかったです。
CZQgDSr_cDUAUmVE1TRJ-g,お部屋にプラン詳細に記載のあったベビー用品一式をご用意していただいたほか、タオル類も子供の分まであり、宿泊中は不便することなく大変気持ちよく過ごすことができました。
uadRDN_bBiWhWz2wzA3wYQ,布団が薄くて腰が痛くなりました
f3S_XJBZNo9A_O9yGGqmgw,鉄道からの距離が遠くアクセスに不便を感じました。
RvDuAbYDXD5A7TA0kn4nRg,エアコンが臭くて狭い部屋に臭いが広がり不快でした
vXVwyvH3bpNQZ26eM7hVKw,部屋は少し古さを感じますが、広くてゆったりしていてくつろぐことができます。
Xw7hrUOuulH5E1Vd_931aQ,部屋はやや古さを感じますが，汚れはあまり気になりませんでした．
4fVel-tOeDCD3j6qNWMYIA,部屋が広い
l_ETU84BYfVKZaQD0ALOEQ,少し繁華街から遠い
YqSGL18YIZVP8LSdoeJd-g,朝食が並ばないと座れませんでした。
_ZMTpbJ0iv6fEtmUUmYOGw,大浴場もキレイ。
9LUtusqq1lmuH3uXqNxtsw,朝晩と道路は混みますが、良いホテルです。
aLW5B5J-xrhObsF8KKr4aQ,キレイでお部屋も洗練されている。また来たいホテルナンバーワン。
WrPjRfAk43-N9ObT2j61sg,朝食は品数少なく物足りなく感じた。
vbH30sLDY7SpXiryySZYng,施設全体は綺麗で、ゆったりしています。
yq69K_Nhep5DC4U8Jw6qFA,部屋が広く清潔感があります。
i2jWnTixrzM2-OmcAbXncg,コンビニが1階にあり便利です。
fmIoQ638k9JkJNuEsrSIhA,全ての面において、このホテルがとても気に入りました。そこで、リッチモンドクラブ会員に入会しポイントもゲットできました。
NACh9nvXJjZa3Lvat0x2BA,特に、お風呂は綺麗で眺めをよく気に入りました。
AIPYJFwQTbd1YkfVlAnBQg,夕食・朝食会場まで車で6～7分と少し遠かったのですが、食べ放題のしゃぶしゃぶに皆さん大満足の様子でした。
nLX8JIaehUV3GkkAcLnkmg,近くの牧場に行ったり、那須ハイランドパークやゴーカートをしたりと満喫出来ました。
NSsn6dgiKBXNYCrvjKLy6Q,お部屋は、広く清掃も行き届いていてとても快適に過ごせました。
TOvIkTkUsyNrT9TDhYktVQ,値段も安く泊まれたし、とにかく部屋が広くて綺麗。
1xNypcFy0n56SbMewJjhQg,室内干し用具（折りたたみのタオル干し）が欲しい。
-XEvOU-42uggHJqNJXvhbw,ただホテルは部屋、スカイスパ、食事、フロント対応全てにおいて満足でした。
ORnX2EYxluxeBryNj7vaIQ,最上階の大浴場は露天風呂もあって、いつも満足してます。
jtH4L9unWxo-9E50iRTYlA,宇都宮駅から最も近いホテルです。
HltvtjQQrh7kV1yhlG2SQw,立地も良くサービスも最高でした。
ofuOQgQQ4zJYEXIM_UG_Qw,唯一残念だったのが、部屋に加湿器がなかったことです。
AxW8PBo9lR2iAvaLF3Dgmg,立地・接客ともよく快適なホテルです。
#NAME?,広い室内。
