review_id,review_text
I0loUGiaNkpI1OWV1jdapA,工事中で折角のロケーションが半減しておりましたが、綺麗な夕日は見られました。部屋もくつろげました。
lYxi88MaC97raQA0cGTHHA,1月上旬に利用しました。清潔感があるお部屋で、ゆっくりと寛ぐことができました。食事内容はとても充実しており、それぞれの料理がしっかりと手の込んだものでした。ま地酒のサービズとても満足です。
X73xgePDIzuQt6GD1VmUFg,スキー旅行で、1/2から二泊しました。何度も利用していますが、立地やお風呂、食事、いずれも満足です。ただ、今回チョイスした別会場バイキングプランは、別フロアの会場への移動が面倒で今ひとつでした。食事時間の制限がなく、会場内の組数も少ないので、小さい子供がいる家族にはいいかも知れません。次回は通常のプランで利用したいと思います。
R_P-ZGLrBVb4uzdFJexZgQ,スキーには最高の宿です！！夕食、朝食ともにいろんな種類があり、美味しかったです。年始休暇でスノーボードを楽しんで来ました。天気にも恵まれてパウダースノーで最高でした。従業員の方は親切に接客してくれました。また行く機会があればお世話になりたいです。
hBvliRI5mElpQY-3Z-X5Dw,部屋の露天風呂の景色はとても綺麗です
QsPFVoPPY8X8skoeG1oHeQ,雪見露天風呂は最高の景観でとても満足しました。ただ4名部屋としては少し狭いと感じました。
XuaSyilZ4-KcPKqE4aXA8w,ぶりしゃぶを食べたいと思い、母を誘って泊まりました。初めて宿泊しましたが、部屋もゆったり落ち着くしつらえで、デザインも欧州のホテルの様でとても気に入りました。部屋についていたコーヒーがとてもおいしかったです。楽しみにしていた懐石料理はとてもおいしく、ぶりしゃぶもほかのメニューも大満足。翌日の朝食も、もっとお腹が空いていればと思うほどいろいろありました。味もとても良かったです。歴史あるホテルらしく、スタッフの対応も相応によく、別の機会にもまたぜひ泊まってみたいです。
R4mU_pokHw-_MJAKX890cA,新潟古町地区での定宿です。安定のサービスと快適なお部屋で安心です。朝食はどれもとてもおいしいです。
r7gvl-dsfNpQO_TKkTmSbQ,流石、老舗と感じました。お部屋も新しくなっていて居心地良く、サービスも非の打ち所がありませんでした。お世話になりました。
kW7jNoNLArTknokeeXKmIw,出張で新潟滞在中、土日くらいはゆっくり温かい朝食を取りたいと思い、口コミ評価の良かったこちらに宿泊しました。結果、大正解でした。お部屋は清潔でお風呂も広く、とても快適にのんびり過ごすことができました。また、朝食はその場で作ってくれるオムレツやおにぎりはもちろん、新潟名物で炭水化物を取り過ぎていた私には、温野菜もあったことが嬉しかったです。冬場だからこそ、その場で作ってくれる温かい朝食を食べられるのは最高です。平日は出張先への利便性の関係から、別のホテルへの宿泊でしたが、こちらのホテルが快適で後ろ髪をひかれる思いでした。また新潟に伺う際には宿泊したいです。ありがとうございました。
tmvichPgP1QyFHdxIA4jQg,古町で会食がある際は定宿です。
YJbcZi-HoxMenox57T64Zw,この度も大変お世話になりました。親父の誕生日をお祝いしたくて、宿泊しました。夕食時の仲居さん、たぶん前回宿泊した時と同じ方のようで、目配りや心配り等が100％行き届いており、親父共々大変喜んでおりました。親父の拙い会話にもお付き合いして頂き、本当にありがとうございました。お部屋も広く寛ぐことができました。食事も誰が何を言おうと、我々には丁度良く、どれも大変美味しく頂きました。またすぐにでも伺いたいです。
ZzlZafMDCHeCfyvATa_tvA,地震で皆さんキャンセルしたみたいで誰もいなく静かでした。でもスタッフの方が来てくれて嬉しいと言って頂き良かったです。また今度は雪景色の時に行きたいです。
1fD5o2rDD41zt-m0g7V-WA,とてもお安く泊まることができ、スタッフの方の対応は最高でした。夕食は6名の個室を用意していただき次々と運ばれて、料理は温かいものを美味しくいただけました。朝食も他のホテルと違って、珍しいものをいただけました。大変お世話になりました。有り難うございました。
oXr-tSgfKac-eMGppoPMlA,母の傘寿のお祝いでお世話になりました。お部屋も広く、食事も個室でゆっくり家族で祝うことができました。のどぐろがとてもおいしかったです。
kG0Il0Z4xaeRAk7iOwY0tQ,1月タイムセール、とてもお得なプランでした。他のホテルで、お得プランで泊まった時は、何もかも最低なプランだったので、どうかなと思ってこえをかけ6名で宿泊させていただきました。心配はなく食事も温泉も、もちろん接客も最高で仲間に感謝されました。夕食は温かいものが次から次へとはこばれてきました。朝食は、体に優しいもの優しい味のもの、とても美味しいでした。ご馳走様でした。他の友人に話したら、連れて行ってと頼まれたので又、宿泊させていただきます。
Ss2dOJqz6Z-qfTIxAFI3yQ,テレワークで利用したが、デスクのすぐ後ろがベッドで狭いのが残念でした。それ以外は良かったです。
H3DXpaNINc9HQXmECeTMEA,いつもビジネスで伺う際に利用させていただいております。コスパが良く従業員の方も皆様感じが良い方たちばかりです。また是非利用させていただきたいと思います。ありがとうございました。
EepzLiL-znyM1y8pyUzWSg,ゆっくり堪能させて頂きました。また参ります。
cgyyNwRjDMZRInCd2IkUMw,駅から近く、周りには飲食店が多く、１階にはコンビニもあり、快適だった。朝のバイキングはご飯が特に美味しく大満足だった。
qVkmzfRs9lGOeNb1DAyykg,立地は新潟駅前で周辺に飲食店も多数あり便利。接客も丁寧で感じが良かったです。部屋は綺麗ではあるがシャワーの水圧は弱い。大浴場は今回利用していないので不明。朝食は品数も豊富で美味しかったです
