review_id,review_text
4TqhEO6tQVLNB4sdhN-SAA,立地は駅から近くてドラッグストアや、飲食店もたくさんあり便利でした。部屋も綺麗で子供の歯ブラシやベッドガードなど用意してくださり、助かりました。しかし、独立洗面台のお湯がすごく熱いのが出て子供が火傷しました。最初は温度を確かめて子供に洗わせましたが、途中からいきなり熱いのが出ました。レバーは中央より少し左で、完全に一番左にはしてません。何度まで出る設定なんでしょうか？何度まで出るので気をつけてなど注意書きが必要だと思います。こんなに熱いお湯が出るホテルは初めてです。お風呂も40℃にしてるのに、絶対もっと熱いです。あとフロントの対応は可もなく不可もなく、愛想はいい感じではありません。
w1o2ZKD3RWp2WaIZogne-Q,サウナがきれいで気持ちよかったです。サウナは、一般の方も入場可能ですが、そんなに混んでいなかったです。従業員のかたも言っていましたが、水風呂の水を立って浴びて周りの人に迷惑をかける方がいます。それさえなければ、パーフェクトだと思います。
HrzTI6XuA5MOeM1e6oOozQ,サウナが最高
mv6UQDHkSNlXfOPxG-QdqA,カプセルではなく、シングルの部屋でこの施設はお得です。またビールなど格安で楽しめ連泊したいくらいでした。また次回利用させていただきたいです。
ayy0E9JZ15fhldeOt46sBg,サウナ、大浴場、フリードリンク付きなのが、ボイント高いと思います。前回、朝食のカレーつきにしましたが、毎日だと飽きるので、朝食無しにしました。
bE30680tyqOFx7E9g_f29g,朝食のカレーがとてもおいしかったです。サウナもとてもよく、コスパがいいなと思いました。また泊まりたいです
i06ukVFqBokJ6i_eoTbjog,毎年、必ず行きます。食事が色々出るので、とても美味しくて、楽しいです。サービスは申し分ないです。部屋は最高に素敵です。何より、エアークリーンが徹底されていて、気持ちの良い滞在だった。
eGjmfrRRbOSy44ZLm3QO8g,"What a lovely cosy stay in Hakone. I strongly recommend it. The service is good, public bath is good, room is good, meals are so good.Great service and lovely smile everywhere.I will definitely come again!!!Thank you all."
s7Vqwek3U7cs3nlAS6fvuA,1月末に宿泊。ホテル外観、フロントは古さを感じ、ちょっとと、不安になりましたが、まずチェックイン時の対応がテキパキしていて、好感。お部屋は、広く清潔でリニューアルしてあるので、綺麗。食事は普通でしたが、もちろん問題なしの普通。ここのスタッフもいい感じ。お風呂は広く気持ち良い入浴を夜と翌朝、楽しみました。清掃もグー！色々、気を使っているのを感じましたし、本当にスタッフの方々は満点です。清掃が、行き届いているのは、嬉しいです。アメニティも嬉しいです。
4Eyg39jj0ejYrKJ5nv4sNA,1月4日に娘と宿泊しました。お料理がおいしかったです。ピアノの生演奏を聴きながら、ゆったりくつろぐことができました。フロントの方の道案内もとても的確で渋滞を回避できありがたかったです。
hnea_f2k-Co5cF9-QURn-w,1月末の土日に伺いましたが、心配していた駐車もでき、12時チェックアウトとゆったり過ごすことができました。お部屋も食事もお風呂も満足しております◎また利用させていただきます。
dB6eYT8ziz-MKO3auvmVJA,食事がおいしかった
TA3v0qqDzR-ORNOpmOSWvg,駅も24Hスーパーも飲食街も近くて便利な場所にありました。また利用したいです。
7II5X4rmW8FuuO7h43OfpQ,1月31日から1泊しました。何度も利用しております。1階にはセブンイレブン、サイゼリヤ、2階にはコメダ珈琲がアルのっ便利です。部屋も広くミネラルウォーターが1本サービスです。また利用させていただきます。
7hpwX-jdtsSe02y3k4bCKA,出張で利用させてもらいました。普段ならもう少し安いビジネスホテルを利用するところですが、朝食付きでお得なプランがあったので泊まる事ができました。窓からの景色は楽しめませんが、広くて清潔な部屋、ゆったりと足を伸ばせるお風呂、快適な空間でくつろげて良かったです。
ixB9RmBn0yiY3rXPO4ibog,予約は2人でしたが当日同伴者が都合が悪く一人になりました当日の変更なので料金は2人分支払いましたここまでは納得していますでも案内されたのがシングルユースの部屋でしたそれなら料金も安くして欲しかった料金が変わらないなら最初に予約した部屋に案内するべきではないでしょうか当日人数が減った場合でもフロントには伝えない方がいいホテルです
KRLG2EAGK1XtlsHm6ZJfBg,部屋がきれいでくつろげました
bYSLGsdQvzlUhkpE-c8LLQ,部屋にハンガーがないので、アウターが掛けれなかった。立地は駅近、コンビニも隣にあったので良かった。
VO3-UNerOUumaYYEFX9hgw,横浜アリーナへのライブの遠征で利用しました。新横浜駅から近く、ライブ会場にも行きやすくおすすめです。コンビニが近いのも嬉しかったです。
E2EJCOeJNxzwZK2U4ZHqqw,バスルームは汚水の匂いがして入る度に気持ち悪くなる。エレベーターの丁度裏側の部屋に当たってしまい。壁からゴロゴロ、バタバタ音(例えるならお風呂掃除している様な音)がしてほとんど寝られませんでした。
1Dil2fGv0OnsvI3MimabPw,イベントの為宿泊させていただきましたが値段の割にお部屋の広さ、清潔さ共に次回は利用したくないと思いました。最低限利用するには良いと思いますが、価格によるなと思う内容でした。
Ccz13dPciFCrcBs0u8butA,旅行で利用しました。中華街のすぐ横で横浜球場が目の前。この近辺を中心に観光するなら立地は最高です。朝食もメニューが豊富で美味しかったです。また利用したいです。
DEMKZeSd1T4XV_cWo9Gc3Q,横浜に旅行の時はいつも利用しています。フロントの方の接客がとても感じよく、ウエルカムドリンクやお酒のドリンクバーのサービスが嬉しかったです。女性用アメニティも持参しないでよいくらい充実していました。今回泊まったお部屋が高層階だったので夜景もとても綺麗でした！強いていえば窓を数センチでも開けることができれば風呂上がりなど外気が吸えなかったのが不満でした。安全上仕方ないですが、ほんの少しだけ窓を開けれないでしょうか？
4lbmfTFgkXZXzMAeTqdi3g,帰省と観光を兼ねて2泊しました。チェックイン、チェックアウト時のフロントの方もいずれも感じが良く細やかで、気持ち良かったです。朝食スタッフも明るくテキパキしていて気持ち良かったです。2段ベッド、二松月の部屋を4人で使いましたが、このような家族で使いやすい部屋をこれからも提供してください。欲を言えばウェルカムドリンクにビールがあれば最高でした。
SejNqVQrOOCHi6NPnm9n7w,フロントはいつもよく教育されてる人ばかりなので気持ちいい大浴場はない駐車場の数少ないのと狭い
elHVBAGl4wnyVi541GNX3g,朝食付きで宿泊代が安く満足しました。当日空いていた禁煙室に変更もしていただき、毛布の追加など、サービス面でも良かったです。部屋の照明がもう少し調光できるような設備があれば良かったのにと思います。
ic2mt0UOD3PKnyKMQxaXcQ,ベーシックダブルのベッドの寝心地に満足。部屋にエコを考えた再利用可能なガラスビンに入っている飲料水が置いてあり、良い取り組みである。
8pLxEKJaY1xzCjQU755n2Q,川崎に行く時はお世話になっております。ホテルから溝の口まで無料の循環バスも出ており快適に宿泊することができました。いつ宿泊しても満足できるホテルです。
9vkLxvhK30y_hlhE8rC0vQ,朝ごはんはいつも美味しいお掃除に最低限を求めても仕方ないようですね。浴槽の縁に糸くずのようなゴミがあった。嫌がらせなのかと思う
ZAq6FlxZrvJ-_vUojt5T3A,初めて利用しました。クルマで行ったので不自由はなかったが、駅からはシャトルバスが出ている様で、それを利用すればそんなに苦労はしない様です。部屋はとても綺麗で快適でしたし、共有ラウンジがあり非常に良かった。今後仕事で使う機会もありそうなので良いホテルがあって安心しました。
24PfCERFoXfQ3naaDV19Mw,一般的なサービス業としてのホテルというよりは、サイエンスパークで仕事をする人のための施設という印象でした。駅からシャトルバスというのが面倒かと思いましたが、乗ればすぐなので大丈夫でした。朝のバスに乗るチケットは当日でないといただけないのですが、できれば前日のうちにいただきたいです。設備はきれいで、アメニティの種類も豊富です。8階ラウンジのコーヒー類が素晴らしく美味しかったです。
W6CU5EjHn0qUCu5yh9BKDA,鎌倉観光には大変便利な立地。コンビニも近く、不便はない。部屋の広さも良い。段差は少々気になるが、気を付ければ大丈夫。ソファーも程よい硬さで、長時間座ってPC作業ができる。浴槽があるのはポイントが高い。
lcrwecl5QCw1DNwKoFMYtg,お部屋の綺麗さ、小上がりのつかいやすさ、どれも大変満足です。お風呂も広く、沢山歩いた後にゆったり浸かれてよかったです。朝の散歩も勉強になりました。また鎌倉へ行く際は、利用したいです。
wdwNU4A6qxbsTvJ4OT9rSg,ほかのかたのレビューにもあったが、ホテルの入り口がわかりにくい。無印良品の前に位置を示す表示のようなものがあったが、それを見たうえで結局ホテルを１周した。また、部屋のなかに意味不明の段差があることもマイナスポイント。ベッドからソファやデスクを使うときには必ず段差を上がることになり、常に意識していないとつまずきそうで危ないと思った。これまで数多くのホテルや旅館に宿泊したが、玄関やバスルームなどとの区切り以外の居室空間では初めて見た気がする。チェックインの際にそれについての注意喚起があったが…段差の意図が謎。鎌倉駅近くという立地と新しさ（きっときれいなはず）で選んだけど、上記以外にも細かい点が気になったので、全体的には☆３つ（普通）という印象だった。
Jk-IuOtWsYzLw3fOEU0l2g,いつも利用させていただいております。いつもはそういうことはあまりないのですが、今回は掃除が甘く、机が汚れていました。やはり気分的に気持ち良くはないですね。
Q0jMW6wrJf2oN8jn8ojESQ,三度目の宿泊である。かつては食事に難があったが、今回は全てバイキング形式であり、自由に好きなものを選択し、小生がセレクトした内容は全て美味しいと言える。朝食3000円の評価は難しいところではあるが、6時半から開始できること、量は自由になることとで良しとする。
bJUZa0PQP7BW1kDUPi1_Aw,入っているビル内の飲食店の割引券があったのが良かった。朝食は近くのレストランの一食分の食券が用意されていて、料理も美味しく良かった。値段以上の価値があったと思う。
croLNWvFekBNe5e6yWn8Cg,終電後、急遽宿泊させて頂きました。立地が良く、フロントの方に「お疲れ様でした」と言って頂き、ありがたかったです。ありがとうございました。
MHwf6XAt3Ngr034BJnPVsA,京急川崎駅直結で、JR川崎からも徒歩5分くらいで大変便利な立地でした。予想してたよりもお部屋も設備も新しい感じでキレイでした。周囲にお店がたくさんあるし、素泊まりで十分。チェックインアウトの時しかスタッフの方と接する機会はありませんでしたが、どの方もとても感じが良かったです！エレベーターホールにコーヒーもあり、アメニティも自分で選ぶスタイルでよかったです。また利用したいです。
4AsyC-xdZplN-I9VV1lNZg,京急川崎駅に直結しているのでビジネスでの利用に非常に便利。また同ビル内で食事も完結できる。
AXze8mm-qHQeMDfOS1aa5A,素晴らしく便利なホテル。京急川崎駅上！　羽田空港に行くと気は，また，泊まりたい。とても綺麗でした。食事や，コンビニも同じビルの中にあります。
mExm51AIz0C3y-zoOkwasw,部屋もキレイでフロントの対応も良くて、また利用したいと思いました。
on0M8SB_iY30etcK9RMrrg,今回ライブ遠征で利用させていただきました。部屋はコンパクトでしたが、ちょっとしたソファーがあったりベッドの下にスペースが設けられていてキャリーが入れれるようになっていたりとても使いやすく清掃も行き届いていて居心地のいいお部屋でした！アレクサでアラームなどが設定できるのも良かったです。スタッフさんも笑顔で丁寧な接客で大変良い印象でした。食堂の方は利用しませんでしたが、おにぎりが美味しいとのレビューをよく見るので次回は食堂も利用させて頂こうと思います。
dhRl6tWKcZv0xRIF79r0_A,友人宅に遊びに行った帰り、新年の道路渋滞を避けて帰るために1泊しました。子どもを連れての宿泊で心配もあったのですが、畳のお部屋を予約することができ、安全に快適に過ごす方ができてありがたかったです！一点だけ、ユニットバスのシャワーカーテンに黒カビが多数あったのが気になりました。お部屋が快適だったので、少し残念でした。ですが、スタッフの方々にも親切にしていただいて、安心して泊まることができたのでよかったです。ありがとうございました。
617fas5KHxxaRBjZPKXsAA,何度か利用させていただいてますが、やはりお部屋狭いかな…
vOYF4LSueMCZCbEBI6-aSQ,2月2日に宿泊しました。スタッフも皆さん感じが良かったです。お部屋は臭いも無く、浴室も清潔感があり、一泊ではありましたがとても気持ち良く過ごすことが出来ました。
5Uzl3YJgs3_ZOXEJezDbGA,1/27に宿泊しました。お部屋も綺麗でしたし、お食事も大変美味しかったです。ただ、浴槽の内壁がざらついていて、それは不快だった事と、廊下の香りがキツくて、アロマなのでしょうか？その香りがお部屋にも入って来てしまい、眠りにつけず大変でした。香りは事前に調べる事が出来ないので、知る方法があれば教えて頂きたいと思いました。
peVHphJhEX84KRpuqBcSEw,窓からの景色が素晴らしく癒されました。夕朝食とも、おいしかったです。朝のエッグベネディクトは絶品でした。
2TptHdKlVIJjCMElkeEEZg,部屋は広く景観も良く過ごしやすかった。駅までは徒歩で１０分ほどかかった。子供が体調を崩してのりおりくんを使う事が出来ず無駄になってしまったのが残念だった。
IvYxQZsACSa-EbAjDgYkxQ,母と宿泊しました。母にとっては数年ぶりの鎌倉旅行。また旅行自体も数年ぶり。部屋からのロケーションも良く、静かでリラックスして宿泊する事ができました。駐車場が無料なのもありがたい。湯船に浸かるのが好きなので、入浴剤のサービスがあれば尚良いと思います。鎌倉に宿泊する時には常宿にしたいと思いました。
