review_id,review_text
XP5vjOSsWVuX43JWxZ7Uhg,建物お部屋は奇麗だ
ttYDMPbsP9ntaWsjrHrWJA,いつも快適に宿泊できます。
KQYI7I0HJDAc1_I1xzk9KA,ラウンジでウエルカムバーを飲みながら寛ぐことができたのが良かったです。
dupQGXgYO8bq2LsnDQjCCA,スタッフさんの対応は笑顔でとても親切。
9OCKIDUj1sCOISWhu_oEoA,部屋から朝日が見えて素敵でした。
dKOYr3I6zQLuJfbfKyMdnw,朝食のスクランブルエッグと塩焼きそばだけ、美味しくなかったです。
kdrxLs3Azcr2AaSrptp52w,朝のビュッフェのパンは美味しかったです。
3DZlNuHX2ghn2OYRzaYjhg,とにかくいつもスタッフの方が感じが良いです。
C2vHt4r9VYMlVGCEThOttg,定宿が満室で初めて利用しました。落ち着いた雰囲気でゆったり過ごすことができました。朝食が充実してました。
DzY564finP1bE06tNQ1EgA,部屋はすこぶる良かったです。
KmBFArzF0T9bvO4o7a81Ow,今回はリーズナブルで助かりました！
MvLr1SNCf9niwKO9h5XzJQ,いつも気持ちよく利用させていただいています。設備はやや古いですが、部屋の広さやベッドの寝心地は快適で私的には満足出来るホテルです。
rg8M9yCduxzHi0NjG-O-cA,ホテルスタッフの皆さんに丁寧な対応で気持ちよく2日間過ごせました。部屋はシンプルで薄暗い感じがありました。立地はとても良く歩いて散策する事ができました。
Xq_wuxnUufNF_XQrgIZJEw,駅から近く移動に便利でした。車で行き電車利用し、打合せだができました。スタッフのサービスと対応が非常に良かったです、次回も利用した。
_1bwiPXJVyQmKrqs0GYuLQ,お風呂場が清潔で広かったので、とてもリラックスができました。また、女性とのことでクレンジングや洗顔料をいただけたのは、とても助かりました。
MC3f2b1vAJLuadiKiFiQZA,駅に近く繁華街にも近いため色々楽しめる。駐車場も十分な大きさであった。
yFUAa4r_q-dXwSa2W1hsrg,地元の友人から、便利な立地で近場の名所にアクセスが良いと勧められて宿泊しました。リーズナブルでした。
3JadtTCJzMGCgiuwB5A70A,部屋は広くて綺麗，アメニティが有料仕方ないとは思うが
