review_id,review_text
btIfeIZnUO75nL3WZWipBA,福島泊で初めて利用しました。駅からのアクセスが抜群です。
S2rI-ivcRoTAimO-iGqFTQ,フロント、ロビーは真っ暗で明かりがついてなく、フロントにお声がけしたら、男性がでてきて、もたもたした対応をされ、真っ暗のまま、名前を聞かれ、真っ暗の中、椅子でまっていること数十分、勿論、暖房もついてません。
4Pv0ZEAGTufqISNp9uRcgw,食事はとても美味しかったです、夕食時のデザート食べ放題は良かったです。
0OxiXuIGexUrXBKQnkFP7g,温泉付きのお部屋は、料理を含め最高です
cxQ1BfGVD6_U6mC4QBtT1w,食事もお風呂も良くバランスの良い宿です。
KjqHe72YI4z9mfg2VPEDkQ,スタッフさんの対応がとてもよかったです。
G8xcycfGOQQNLGfL-T7Edg,露天風呂が大きくて、満足でした、
s8C12HchieJm6yQoaeamIA,建物自体は古いようですが、お部屋はリフォームされてて快適でした。
wAHVYVPaLfAZw6eKk6Nn-g,中居さんも、気さくに話かけて下さり、フロントも感じが良かったです
Df6lQf7ZjAOcKHz_3gLxoA,お部屋、露天から眺める渓谷美はとても良かったです。
DkvUVbsJiUGyt6gIkNmdzw,部屋のついた温泉露天風呂はとても良かった。
JbVoZlqCltvzz_5oQ6iAcA,去年、経営者が変わってから以前に比べてサービス低下していました。
szCz0UAX3CwG6vRD451htw,以前宿泊しましたが夕食がとても残念でした。
ukItzovKuB5gvmFaQqOEBQ,ホテルのラウンジはコーヒーが飲めて広々していてラウンジも暖かく良かったのですがそれ以外のすべての廊下がとても寒かったです。
fD17DV1bAURW8QLZKtcFtg,バイキングは非常にレベルが低くまたもや残念。
HNHobG1vUICrj4_DLXIxBA,予約しやすく、犬と泊まれて、他人を気にしないことはいい。
8H4WBlTIQasCid2nwnYqKA,温泉やプールもあり、犬達が自由に走り回れる広さのもあり、人間も犬もとても楽しめる宿泊施設でした。
zO5mgZkEAq5cW1W_dAlO7w,食事は、旨いし温泉も最高です。
cLhnUl297H0mIMrcjXNoXg,雪が心配でしたが、通路は丁寧に除雪してあり安心して過ごせました。
KCCPi9b4Qi29jzMJZCkFOw,しいてあげるなら室内の照明がもう少し明るいと良いですね。
A_jb33AA4PJZdVAt5lIYlQ,つくば駅からアクセスしやすい場所にあります。
MWFATeFxhMo7M39osrvnkw,ベッドが広くて爆睡しました
kUxlO9s0nZs585vwH2fZyA,駅近で便利。
wRM8yWYIidGq3yA_Pvk4Gg,Panasonicのフットマッサージャーやイオンスチーマー、アメニティーもたくさんあり、いろいろと試せてうれしかったです。
Zmr2y7z1xgZSPy_N0KgVuQ,駅から上り坂を登った先にあり、地図上よりも遠い印象でした。
ptUL3e49ESGgxDvDwuB8qg,新しくて清潔感に溢れていて、気持ち良く宿泊させていただきました。
VmDtjKhuVgwh5I04ptiGJQ,大変綺麗で広く良い部屋でした。
6m3v2VXufVQEb2LQ81LHkw,とても広く清潔感のある部屋でくつろげました。
yowABQzOewIT8Uhuztbn9Q,部屋はとても綺麗でした
J-bSmUHRwsRKFJyPf_478Q,チェックイン開始時刻にチェックインしたが長蛇の列。
A4S78tATxxiuUXsuh1bvpw,フロントの方も親切で、チェックイン前、チェックアウト後の荷物預かりを快く対応してくれて、助かりました。
ybKRstzZli2W0_qiKErUYA,対応も丁寧で、風呂やトイレも非常に清潔だった。
2053M7QFtQviM12FN3EtdQ,駅近で、食事や買い物に困らず、コンビニも近くにあり、立地は最高。
2dFyGE_ayAh3RfWX6ikQ6A,従業員の方の対応も良く快適に過ごせました。
pgc5bUauSxkwDxx_eJyEmg,水戸駅前で最高の立地。
N0jYuuMzWM6aJfmajFtdrA,ビジネスホテルとしたら最高特に立地が最高、気軽に利用出来て良かったです
Cazjx4j3aZUP8WIfEfg__g,チェックインおよびチェックアウトもスムーズで、フロントスタッフの方の対応も丁寧で良かったです。
Sj0tNen5KM7Qf_dkpTFa7A,大風呂があるのがうれしいです。
Llc0Nc_9fR7MAw1BFVLSHg,デザイナーズツインのお部屋もソファーや椅子の座り心地も良くとても快適に過ごせました。
Tas_pvELTANAuJybCyjxGw,グレードアップしていだき、お風呂が広く足を伸ばせたのが助かりました。
VCFwZ4PrLy62TAhwwddrFg,部屋にアメニティが準備されていたので面倒な手間が省けて良いと思います。
gX9-2zIm9dKNxadV5BZfFw,無駄なものが無く、必要ながものは揃っていて、清潔感があり、素泊まりにはとても良かったです。
SSby7bHDTmFn0GdKtQ5SUg,ゆっくり過ごしたい時にとても良いです
83N_LTgJVbXgKAHJXkMXsQ,駅近清潔
f5Vt7vdwCz89WUl0zxcS0w,入浴後、通路前の喫煙室からのむせる臭いにがっかり。
AFZpkxUZLw6Xb-Gs6SvoSA,2階の部屋でしたが、「清掃不要」の札を下げていたのに朝寝ていたら清掃スタッフが入ってきて「清掃してくださいになってます」と言われました。
4G3nspW4dIq4yRBTV64V6A,居酒屋に行くには駅ナカを通過して反対側に行く必要があります。
z3-anRS7zMCr3CCIURnDvw,とても広く綺麗なお部屋でした。
1SP7Mi1duNSWUq0v552I9A,システマチックにチェックイン、チェックアウトできるので、待つこともなく全てスムーズ。
OdsOmUMG0kKJPubP9l7lhw,風呂の男女交代制でなければ更に良いです。
