review_id,review_text
Imz6wo0dZ3vwj3lXjXyjdQ,露天はとても危険なくらい滑るので改善して欲しいです。
SZQ2gMpw9d0McjDEqQS2Lw,いつも通りおいしいごはんといいお湯で満足です。
Mm5YE6AYJ27M7hLyvTeoRw,当ホテルは会津出張時の定宿として利用させて頂いており、今回和室を初めて利用させて頂きました想像以上に快適に過ごすことが出来ました。
3yP2mSBraCjGe7QSJ4tJ1A,ウェルカムのコーヒーが部屋に持ち帰りが可能で、少し早めのチェックインでしたが、部屋でコーヒータイムが取れました。
Geo9cD9k_64Ed8GLihqyBQ,レストランはワンオペで大変そうだった。
11gAz7DdbZ8-Viq6BaXlxQ,古い建物のようですが、メンテナンス、清掃がきちんとされていてとても快適です。
kzL35ulV-X1h788837kkrw,フロントの対応も大変良かった。
Md2oKalv5qx78Ue27va7WQ,ほかの方のレビューで掃除の点で指摘されていたのですが、あまり気になってはいなかったもののこれは…とちょっと気になりました
LL_kvSfyh7pVUnh3XSii_A,何度か利用しているホテルですが料金が安い時だと満足感があります。
1mV4U8U8vrMVROIbbXr7FQ,福島駅西口から最も近いホテルという言葉に引かれて予約しました。
3nM9BBB-NqM2HFDtxdXPqw,バスタブ排水口の穴を小さくするか、排水口にたまった髪の毛等を取り除いて、水浸しにならないようにしてほしい。
9NctRv88bfx9IOthpeQ8Uw,シーツに短い髪の毛がついていたのが気色悪かったです。
WXDdK-04VyLgA4JbLijYVg,孫を連れての旅行だったので、広い部屋に泊まれて楽しい時間を過ごせました。
umFKt_sSn7_7Y1UUF7PCrw,美味しいご飯のバイキングで名物も食べれて大満足です。
XBIXEJFnQ4fr9qPRAYj4fA,お部屋・料理・サービス全て大満足でした！
xgLtjKHgHQhOcdHcA4Dclg,女将さんの明るく気持ちの良い応対がとても嬉しかったです。
92s3G6xB7pdndjRIdirRCw,夕食朝食はどちらもビュッフェで、品揃えも豊富で味も良かった！
F0_9EsTnFX5onY1DM3LkDw,チェックインの時の確認が、予想以上に多いし長い。
4xuKngTz7auVTU1aZpK_oA,駅からも近く、飲食店も周りに多く利用しやすい
bL-NciLFcTIo3oQHJtznIw,夜飲んだあと戻り安やすいので助かります
NumsAeL_wTL4uT0lb2aXzw,気になる人は気になるかもしれないが、飲みに行くには非常に立地がいい。
VqU1AyoudjGOehtg2Hm2XA,夕飯はイマイチですが、朝食は最高に美味しかったです。
D2xC3SXlTeS39zmX-Ovq4A,私にとってリピートしたい宿の1つです
nMlyWhyiBqWn4ALB6jVftA,お部屋もとても素敵でゆっくり出来ました。
LFMpRWB1RXo2CxnFlNjJFQ,和ベッド和室付きの部屋、眼下に川が流れ雪を抱いた森林等、大変癒やされる部屋でした。
QUFEVrBoZNmHu53SQtBhZg,凍る位の温度の水がはっている通路を2
Pzy-LaNso9uS8QtS36wmYw,バイキングがとても忙しく、喧騒で落ち着がなかった
SF5X8ocEKb-AkMjXWSeonw,それなりに綺麗で美味しく、量も多くて、普通サイズの女性には食べ切れない程。
ZDFvz2dkQd-k_2Cp30_BAg,香港に比べると、コスパ抜群でした。
afP8Rnao-7smtQwlu4zxjw,美味しくて、大満足。
dL_jBdCpwSkfWdbnhSnUwg,（少々食事への不満もそのままですが、それ以上に)大変魅力的な、せっかくの東京よりの直行便バスですが、近隣のホテルを渡り歩くスキーマニアには“帰り“が使えず残念でした。
cEW5xU6_3qKsTdkaSo8y0g,素材の見える食事で美味しかったです。
EL8eGn3QFaG1KARJnR4f6Q,部屋も食事も良く想像以上に満足出来ました。
-W5PdL8hzaWFAmMMCrhmXg,とても温まる温泉で、廊下も部屋も寒いことが全然なく湯冷めのしない、とても良いホテルでした。
rx9W03jJ68KzLQIg2B5WvA,仲居さん達がフレンドリーでとても親切です。
zrCwq1ivOQQ_65EtLqE7Cg,食事は、適量で大変良かったです。
IdnHLGTioeAciz6A2PM6Tg,やはり源泉かけ流しは、素晴らしいですね。
XDQ39vZZCq8js9cr3w3rpQ,当日は天気も良く部屋も夜景が見える側だったので綺麗でした。
78nTAPTAugvekn49TBBrSg,おかげで個室での夕食もお品書きを見ながら先付から水菓子まで、ゆっくり味わう事が出来ました。
995TJO56K46wo37W4-qxTA,ぬるめの温泉で温まらず残念でした。
5hKPrSDkdL9F7m9q-mXQQw,浴室に自由変換設定（ワンタイム方式）ダイヤル錠の貴重品入れがありましたが、不慣れで使い方がよくわかりませんでした。
AZXGELze-dhAmulUz_ZvXw,今回からアメニティがセルフでの補充となり、珈琲類の在処がわからず、今回は全て自前分を利用しました。
7Cp03oQtgp7fJwxkCgZQXQ,福島駅西口すぐで便利です
mi02za1kQI3ErMNeCExNsg,部屋の広さも十分で、ベッドも大きく、変にふかふかしておらずよかったです。
YYAfZDmfDa3vP21HQahafA,シングルのお部屋でしたがベッドが広くて、帰りたくないくらい最高でした。
D1kfdGcU-G7VkLzxj2Pi1w,アメニティの種類も多く、充実しています。部屋も広く、一人には十分すぎるほどです。
NO0hBNy58QHL99sqbpQKWw,裏手の駐車場から直接ホテルに入ることが出来、雪に濡れずに済みました。
zqexpZevr1HTSGR9MgqzFg,1月7日に宿泊しました。駅が目前にあり、立地が最高。
wCkzSjze8S1pNmre3K5LQw,駅前でもあり、ホテルの一階にはコンビニ、二階には飲食店が入っているので、とても便利でした。
vF2UhND-fQdxpOCq9Jij3w,当初の予定より早い到着となりましたがスムーズにご対応頂き感謝です。
