review_id,review_text
RO8PSGR9UICEPFHS7k3wQw,新しすぎず古すぎない、何となく落ち着けるホテルですね。
KALp_QWHF6Ttey4Cmi0cEg,部屋も綺麗で、隣の温泉施設も利用できとてもゆっくり過ごすことができました！
lOchxZSh9TZ6LgMi6QkJsg,朝食うまい
dYuzND9IAoJFqg5Vefx6sQ,駅直結でとても便利でした。
xY4jTxb6kyLDr_wHQbTlkg,山形駅東口から徒歩１０分弱であり、便利なロケーションです。
En9z9X0aWXA_cf8Z4CEVmg,一階はファミマだし、バスターミナルや山形駅、飲食店が、徒歩5分圏内です。
GWZt-7PPvQHxETTHMwMcug,古いホテルですが連休中にも関わらず大変リーズナブルなお値段でお部屋も広く、窓も2重サッシで隙間風で冷える事もありませんでした。
Hm-fULDMTDGQQRXSlIXT6g,設備は古いですが、立地は良いです。
5Vr6kmPcWHu6Dz2zX-1ppg,近くにコンビニがあり利用しやすかったです。
HHtJspLxycwJb2Tnvf-4Jw,前面の道路が朝は信号待ちで混むので、混む前に、出掛けたほうがいいです。
KtGKIp_4T64gIzriU_uZeg,狭いがサウナがあったのが良かった
VokV_NB9BgVJ50Jeb381Tw,以前お世話になったときより朝食はわるかった
BDTEU6D7CA34HRQOKdOtMA,エレベータが1基、それ以外は最高です
C482iQ2hUWPRjENRpZ-t2Q,今回初めての宿泊でしたが、朝食が種類も豊富で、山形の特産芋煮などもあり最高でした。
5QUavRnb_9LIe6ZirtTZjA,駅からのアクセスは普通だが食事をする場所が周りにないのが不便。
QYi3fMkH2933oDRVO3VNhQ,朝食は山形の郷土料理がいろいろあって、どれも美味しかったです。
S9p0I2ESChYfGQ_9QTOjHg,フロント、レストラン、清掃の各スタッフの対応・挨拶が丁寧で素晴らしいです。
rUSHXZQkhsK4E0Jm-Q7teg,朝食が美味い！
FyYeT258U1MpQ5QaXfZCVg,エアコンがアナログにより温度調整がうまく出来なく何度も暑かったり寒かったりで起きてしまった。
MIyn01Enq8RCCGMkb08q4g,シンプルで必要十分なホテルです
GdqJDXRdZxN92LI4-dZTGg,まずまずのホテルです
6z2l7BXDWXaQfji0M2hShQ,きれいで駅も近いし、いいホテルでした。
7NGJqXbonY7pxlVQ_ieXMg,天童駅からとても近く、空港までのシャトル便も800円で利用できるところやチェックアウトが12:00だったのでとても助かりました。
HCV79MmJnu_JzOBEpxvLfQ,ゲレンデ前の立地に加え、駐車場～スキーロッカー～フロントの移動が楽で、ストレスフリーでした。
Q18_1R3bBF8bac_O7EY_7Q,スタッフの皆様の心温まる接客に夫婦共々いつも大満足で癒されております。
plO-5Ku6OV365i3AjEsHtQ,風情のないシンプルな浴槽。ドライヤー無し。露天風呂無し。食事も費用をかけてないのがありあり。
ItwZ_suHfmia3IymKzTmJA,ゲレンデから近く、駐車場が屋内で大変便利、スタッフの方々の接客もよく満足いたしました。
4vXMKGipNjAcseVofLi_tA,もちろん、ホテルの接遇も良く温泉も最高でした。
zrbKN-Eb8f_eKqTp9KuLLA,食事、料理、サービス等どれも良く、寛げました。
T5_s5Jf4ODKzxC0JsHMkeA,バス停の近くにあり、山形駅やかみのやま温泉駅からバスで行けたので良かったです。
ey1z5_1WjQAVLsoiMFwnoQ,風呂が広々として泉質も熱くて大変気持ち良かったです。
eB3sPgrqFDKPlJTugzWTGA,今時珍しい平屋建てで、移動がスムーズで快適に過ごすことができました。
wq7tQoHpwdEQLATqOlTb2A,部屋数も少ないので他のお客さんとお風呂が被る事無く入れましたし お風呂場がいつも綺麗でした。
d5RZpoWyZnCPR1hrxGnr6g,ホテルとしては、少し年代感を感じますが、スタッフの皆さんがとても親切で、温泉も最高でした。
lMCmFggyyeNygAc_dzAF3w,夕食のジンギスカンの肉が、薄くて量が少なく、食べた気がしない。
jrv6wwCH5CI2d4vqp85uoQ,普段スキー場の送迎はしていないにも関わらず特別にお迎えに来ていただき、小さい子供がいたので非常に助かりました。
leCCGIoW8xrJXssop_SFPw,スキー宿の感覚で宿泊したのですが、部屋も大変広く食事もしゃぶしゃぶ、ジンギスカンの他、一品もたくさんあり満足させて頂きました。
nS0Vbbj_gDzSKSy6Tdip9Q,白濁の蔵王温泉はお気に入りで、こちらのお宿の温泉も、混雑すること無く、ゆっくりと満喫できました。
mzYQrYyZHLGDbPt6bGcNaw,とても気持ちよく過ごせました。有難うございました。
cln6RPpON4RT3QIKptd9Rg,終始へらへらしながら謝られても・・・。せっかくの旅が最悪のものになりました。
HfPYISBxrOus94-YHWXoAw,食事は味が良いのはもちろん、春らしい器にきれいな盛り付けで目で楽しむこともできました。
fbV7nnyHMc4DzU1KTu7JMA,お部屋もお料理もスタッフの皆様のサービスも、非常に良かったです。
QuSbTluG9THvfMPCInZEUw,家族で泊まり、車椅子利用者もいましたが、快適にすごせました。
SCPjeMC1H1U1LyUq4sYyvg,駅近い
4IrdOKNLK4VPNO8CUCsNPA,立地が良かった
ESEFwYBSPqR9atOiakDF9Q,ウォシュレットが壊れていた。
B2OXxipjC_yJYF0Csmh-SQ,コンパクトな部屋でしたが、窓から雪の残った山が見え快適に過ごせました。
FFSgWzFzoZBRYxAmB6D5kA,館内温度設定をもう少し強化した方がいい。
d-htNl1XAs4OFauEhjHKqg,シャワーのお湯がぬるくて、寒かった。
QDvMFs0JT6jYGLrHNZjhfA,価格からみての評価ですが、料理接客ともに期待以上の内容でした。
