review_id,review_text
oZKYZOEsHAHyOuFmBg-VLQ,しっかり清掃してあり、とても気持ちよく過ごさせて頂きました。
t01Z6NHfbZUeGOc4wWmtkQ,鉄板焼きなのに鉄板が途中でつかなくなり結局コンロでフライパンを使って焼かなきゃいけなくなったのが不便でした。
XDj7CqitCtORAGxls61KCw,温泉には癒やされる。
zVc1avFGqyWIqVvSpCMbtw,広いお部屋でペットものびのび過ごせているように見えました。
pxiSLyOP3_htt3Qdx7hkEQ,小さいが子供2人いるので、貸切風呂もありがたかったです。
w2oy5fZ8Lj9Z053S9pxMWg,掃除は行き届いていた
-OFZRJlvihi6EPsMSbPS5w,チェックインの際に並ばせないが順番どおりに呼ばれないので札を配るなど対応必要。
onINls8k6fdP_7maCArlVQ,ソファやテーブルにペットを乗せていたので減点です
k-tcaZcRccldzsB5cw2tqQ,特に清掃が行き届いていないなどは思いませんでした。
5b5PdEHc0Yiq0W_wS5BNqw,上の部屋からは走り回る音が酷かった
4HT2ycStWOF6n-_-SZvgDQ,館内はとても綺麗にされていました。
Prk1JN2YfVwPJDv-iYYKRQ,部屋はとても広くて子供が走り回れるぐらい。
C2e6IHNVq6_Cb3XYDrbndw,バイキングがとても美味しくて、お酒も飲めるので大変気に入っています。
U9MuZyFuBdiwf2c9S8xAgg,今回も全て満足です。
ozLmyA4wLUzmpeEF36hfEg,お食事がもう少し品数があれば良いと思いました
3N-H10eIFcjY_Iwfjaavng,食事は工夫があまり感じられませんでした、
23D2x8doYL9kEXnjDeZ6EA,一つだけ残念だったのはトイレが狭かった事です。
38SG-tGL5rdBCe-4QNirFA,メゾネットの2階はツィンベッドで思ったよりも広く豪華だった。
QCEujgOg6y-DOJ5RVLi0-Q,夕食は品数も多く味付けも良くて堪能させていただいた。
D48g9zLbfZDh9gv6dM6fLQ,寒くなく快適に過ごせました。
AXO6xTEU8OSwxM9uuVIdhQ,お風呂が5箇所くらいあってどのお風呂も最高に気持ちが良かったです。
CblsBq5DArFtNszf2uP_1w,部屋に石造の風呂もあり温泉が堪能できました。
ncXvVFLA0BlEm6KN2o9BPg,湯沸かしポットも中に水が残っていて衛生面大丈夫かと思ってしまいました。
FSW3ScTfhgCzFkWRa2sNBg,7階露天風呂に朝入りましたが、景色がとても素晴らしい。
om2wE4om6eEGWm0MtOJtug,料理も和洋折衷のメニューでとても食べやすかったです。
Dd4T08AB0e9TzcuE6aFrNA,夕飯がとても美味しく、ご飯の炊き加減も最高で、さらにデザートも期待以上でした。
92c7_boS4cfkA_bwjsoovA,外での食事でゆっくり食事をすることができ、子供も飽きずに楽しんでいました。
dZ4DVL8YtyO14iPgNvWsew,広い、眺めも最高、部屋も綺麗、部屋風呂も最高でした。
I35RnXUV0FP3cByBF625QQ,エアコンが1台しかなく、エアコンの正面に位置するベッドルームは暖かくても別の和室で布団を敷いて寝た私はとても寒かったです。
dfqSRI4YWujhElKXr3UFfw,夕食はお腹いっぱいになるまで食べとても美味しかったです。
Eq0VCKusICSBM7dloC30Og,素晴らしいお湯に食事を堪能させていただきました。
U1vAByhlbCCWb6Px-QPSXA,石段街に近くて便利でした。
NqJCQ8kWWHF-1qNa4qEVpQ,和洋室は広々としていて過ごしやすく、お部屋も綺麗でした。
diwKx5qFEQBZexgbgh-TUQ,夕食、朝食ともにとても美味しく、お腹いっぱいになりました。
dBCfVq2Ybaa4ie4meIV8qQ,部屋は壁が薄いです。
YG5YKe2l2JoamnTwRHOwdQ,温泉が気持ち良かったです。
jZDeNL6_GMtbO8KiQ1OQcw,とても快適です。
5IA-AdWOL4uZ7T36jC6Exg,働く方の笑顔と感じ良さに癒されました。
RoVa6F93_LVvSN1tpmYypg,スタッフ一人一人がとても丁寧親切で心も体も癒されました。
Ua_X6YxUErGzAhly3O9mwA,清掃もしっかりされてると思いました。
OoeydgqDm3PI0w7hPMRL-w,室内の温泉も綺麗にされてとても良かったです。
rcxSXt5i2_-jgDo5MBJyxg,屋上の露天風呂は見晴らし良く、最高。
JXKx_EVwCh9HMREDR5iOgA,部屋の露天風呂も熱くて凄く温まりました。
U_nrdE6ohRz_DnVB2dOV0Q,清掃等はもっと気を配っても良いと思いました。
N2q5CZGK9C2MePAB2Qh2-w,温泉も脱衣所も広く、清潔に保たれていて気持ちよく入れました。
tohHg5q6612rCRInxvekzA,特にレストランでは食べ終わった食器を回収してくださるタイミングが絶妙で助かりました。
_-oJ66a2oE0Guo0qT6oc-g,唯一の不満が、レストランの温度の調節が多少問題あるでは、個人的には特に足元が寒かった。
u8P7tg2kqEUKyIeN46wAiQ,朝食もバイキングでとても美味しかったです。
WcFnfK8BjjSMkKv99GoL5g,部屋もお風呂もとても綺麗で、お風呂最高でした。
xfqq3ZrsDlRNRIMlcTAY2g,部屋、料理、おもてなしは最高でした。
