review_id,review_text
aTeZevqEWE3PAouuP5r4dg,子連れ旅行でロイヤルコーナーツインに泊まったのですが、部屋広くて広いソファもありYouTubeなども観れるのでとても快適でした！
iqVz7EAIqfmmccUrQmNSWg,エレベーターの横に無料のほうじ茶、お湯、水のサーバーがありよかったです。
S3-XOD7ri3g8FpdQibh6RQ,便利な立地です♪
z6ngR9RqRNqHRkUSH3_o7A,今回は上層階のお部屋を用意して頂き眺めが良く嬉しかったです。
TuMWc0sXQsgLr2THly3oyg,浴槽に毛が落ちていたのが残念でした。
8m3s5t5G_t_6gYAIGpGU-w,フロントの方の対応は良かったが、その他の方の対応が悪いというか冷たい。
D4XavjV5-QQKRWtUTi-6Sw,夕食は違うものが出てきて満足です。
LhCXDOOIh0NSiWINdr6HRg,お風呂は、露天風呂が有り、前には岩木山がそびえ、絶景を眺めながらの入浴を楽しませてもらいました。
PSWJyGlO8wFPqJwlhig4kA,露天風呂もあり癒されました。
kTLDcXEPH152KA128FxrnA,初めての宿泊でしたが、スタッフ対応温泉.料理最高でした。
ky0gub8wLNnWVo-7nv9apA,安定のコスパでした。
6HxJDbFtvcce9drmDT2njg,建物は古過ぎず新し過ぎず、室内は広くて綺麗だった。
sKw-1AOYu4UJcUCcz0uUDw,シャワーが使いにくい
J8rRWOaAlEpJiZTBPV0ZgQ,系列店にまちがって入りましたが、フロントの方が外まで一緒に出て、駐車場とホテルの位置を案内してくれました。
I2100MN0cfLit1SnSD9x-g,以前要望していた、水道の水温調整に対する蛇口の改善されていました。
0u3e84TMD5J0mgfyCgRpnw,お風呂が良かったです。
6dBjjFmSuWiBFbss6DZoZQ,オペレーション削減か、サービスが行き届いていない。
2e0_nQdb04SK0qAHUVriMQ,食事はプラン通り少し少なめでしたがとても美味しかったです。
hZkHs2gf4prNVh6mkjImaw,お料理も想像以上に良くて手作りの美味しいお料理でした。
L7EFjTweznFplbi2by05GA,ラウンジでのドリンクサービスが良かった。
LZVnGglVesFCRe5dRUWBHw,市街地中心部にあり、立地がよく安い。
B0V0pHGKu7Pbm4u-eFiUQA,繁華街に近くて良かった
QhQ-W7DEQJ9-wJNZRgJYRg,照明ライトが部屋とバスルームと明るさ違うので、目が疲れる。
CbYIRKLra1dK01PMf23Rag,駅から近く、とても馴染めるホテルでした。
CsqXeHdx3M_vhIGBdQIb3g,駅に近く、コンパクトながら必要なものが全て揃っていて、気持ち良く滞在出来ました。
zU_uxTbfedFBRz5Zsg4LTA,朝食のお弁当は、イカメンチ期待してましたが、シューマイ、焼き魚、ミートボール等で、ちょっと残念。蓋を開けた瞬間の漬物箇所のスカスカ感にビックリ。
A-Iu7UAX7AEHsmfap97FjQ,エレベーターの隣の部屋だからか、夜通し低音の音が響いていて寝れませんでした。
yzqyFL0TI8crDiupymZiXg,椅子のキャスターが壊れてる。
FtB3nZnLY4lpriP9RNt_qw,使いやすい立地で駐車場無料で便利です
fC-RGP60JA4U2H4LvxYwjw,弘前城の桜シーズンとはいえ、宿泊料金高すぎる
pLGK6-rDXMOLNBOhCerkvQ,料理も美味しく、ルートインならではの大浴場も良かったです。
vzsHXTzHqN0R25JenKFp5Q,朝食も良い。
iSChQVvKt71lUQY-HcZofw,チェックイン後も荷物がフロント通さなくても預けられるのも便利です。
KvNXc9tV8XzZvHzMTOfFRw,駅からもすぐで、何より朝食バイキングにローストビーフもついててとても良かったです！
oremOSDK1km5LCCBHAKhSg,立地もよく、新幹線利用には特にいいと思います。
AImp4TsYAOk6s4xI_vQKjg,新しいだけでなく、電子化・合理化を進めながらも心配りができていると思いました。
#NAME?,半露天風呂付きのお風呂も大浴場と同じくとろとろで、いつでも入れて満足です。
IFUtLvaSFUXW7HFR6klyTw,サービス、設備ともに最高でした。
USiQXG1969C6s6MN_8k25A,部屋の清掃も行き届いていてリラックスできました。
rJ74li4AcEvPx47V94XERQ,すべてにおいてクオリティが高く、リピーターでしたが、再度、また、利用しようと思います。
3ptHzeFjFCij71BtcE46fw,流石の伝統の「佳松園」お部屋のリニューアル後の部屋風呂付きでとっても心地よかったです。
#NAME?,ロビー横がコンビニだし、アメニティのお気に入りがあって、二度目の利用でした。
zJLPVLmzVcZwqbN8CAruVQ,盛岡駅の目の前で買い物とか食事に歩いていくのに便利です。
RdnhCmbc2SUpqtFDGxB1dQ,朝食が名物を食べられて大変満足。
JnOW67tF4DgLFvCzkgknvA,ベッドもセミダブルで快適に過ごせました。次回も使用したいと思います。
A2V9BpYsePCtlOP6iWrZXQ,いつも通り、美味しい朝食ありがとうございます。
KdrTCYv2_-Z5TnIDoC_n9A,駅と接しているので大変便利です。
SU58CLezu-wDHZ07U9iQfQ,食事は取っていないので評価してませんがあとは館内も綺麗で駅近でしたので快適でした。リピートします。
FrW-1E4KZvjCNklNu0XI_Q,駅直結で非常に便利。朝食が美味しかった。
k2TZKTRkWBnqmop9bH3N1w,駅に近くて便利です。
